departamento,anio,tipo_siniestro,siniestros
LAMBAYEQUE,2012,VOLCADURA,65
LAMBAYEQUE,2012,CAIDA DE PASAJERO,48
LAMBAYEQUE,2012,INCENDIO,2
LAMBAYEQUE,2012,DESPISTE,278
LAMBAYEQUE,2012,OTRO,42
LAMBAYEQUE,2013,ATROPELLO,597
LAMBAYEQUE,2013,ATROPELLO Y FUGA,115
LAMBAYEQUE,2013,CHOQUE,1674
LAMBAYEQUE,2013,CHOQUE Y FUGA,376
LAMBAYEQUE,2013,VOLCADURA,43
LAMBAYEQUE,2013,CAIDA DE PASAJERO,27
LAMBAYEQUE,2013,INCENDIO,2
LAMBAYEQUE,2013,DESPISTE,292
LAMBAYEQUE,2013,OTRO,49
LAMBAYEQUE,2014,ATROPELLO,456
LAMBAYEQUE,2014,ATROPELLO Y FUGA,130
LAMBAYEQUE,2014,CHOQUE,1836
LAMBAYEQUE,2014,CHOQUE Y FUGA,419
LAMBAYEQUE,2014,VOLCADURA,42
LAMBAYEQUE,2014,CAIDA DE PASAJERO,52
LAMBAYEQUE,2014,INCENDIO,2
LAMBAYEQUE,2014,DESPISTE,313
LAMBAYEQUE,2014,OTRO,92
LAMBAYEQUE,2015,ATROPELLO,386
LAMBAYEQUE,2015,ATROPELLO Y FUGA,67
LAMBAYEQUE,2015,CHOQUE,1014
LAMBAYEQUE,2015,CHOQUE Y FUGA,420
LAMBAYEQUE,2015,VOLCADURA,12
LAMBAYEQUE,2015,CAIDA DE PASAJERO,62
LAMBAYEQUE,2015,INCENDIO,2
LAMBAYEQUE,2015,DESPISTE,190
LAMBAYEQUE,2015,DESPISTE Y VOLCADURA,35
LAMBAYEQUE,2015,COLISION,8
LAMBAYEQUE,2015,CHOQUE Y ATROPELLO,58
LAMBAYEQUE,2015,OTRO,86
LAMBAYEQUE,2016,ATROPELLO,422
LAMBAYEQUE,2016,ATROPELLO Y FUGA,69
LAMBAYEQUE,2016,CHOQUE,1349
LAMBAYEQUE,2016,CHOQUE Y FUGA,304
LAMBAYEQUE,2016,VOLCADURA,33
LAMBAYEQUE,2016,CAIDA DE PASAJERO,43
LAMBAYEQUE,2016,INCENDIO,0
LAMBAYEQUE,2016,DESPISTE,290
LAMBAYEQUE,2016,CHOQUE Y ATROPELLO,43
LAMBAYEQUE,2016,DESPISTE Y VOLCADURA,43
LAMBAYEQUE,2016,COLISION,19
LAMBAYEQUE,2016,OTRO,189
LAMBAYEQUE,2017,ATROPELLO,452
LAMBAYEQUE,2017,ATROPELLO Y FUGA,78
LAMBAYEQUE,2017,CHOQUE,1518
LAMBAYEQUE,2017,CHOQUE Y FUGA,312
LAMBAYEQUE,2017,VOLCADURA,26
LAMBAYEQUE,2017,CAIDA DE PASAJERO,52
LAMBAYEQUE,2017,INCENDIO,2
LAMBAYEQUE,2017,DESPISTE,336
LAMBAYEQUE,2017,CHOQUE Y ATROPELLO,30
LAMBAYEQUE,2017,DESPISTE Y VOLCADURA,25
LAMBAYEQUE,2017,COLISIÓN,21
LAMBAYEQUE,2017,OTRO,336
LAMBAYEQUE,2018,ATROPELLO,514
LAMBAYEQUE,2018,ATROPELLO Y FUGA,58
LAMBAYEQUE,2018,CHOQUE,1510
LAMBAYEQUE,2018,CHOQUE Y FUGA,356
LAMBAYEQUE,2018,VOLCADURA,21
LAMBAYEQUE,2018,CAIDA DE PASAJERO,52
LAMBAYEQUE,2018,INCENDIO,5
LAMBAYEQUE,2018,DESPISTE,389
LAMBAYEQUE,2018,CHOQUE Y ATROPELLO,61
LAMBAYEQUE,2018,DESPISTE Y VOLCADURA,28
LAMBAYEQUE,2018,COLISIÓN Y FUGA,1
LAMBAYEQUE,2018,COLISIÓN,0
LAMBAYEQUE,2018,OTRO,181
LAMBAYEQUE,2019,ATROPELLO,605
LAMBAYEQUE,2019,ATROPELLO Y FUGA,87
LAMBAYEQUE,2019,CHOQUE,1659
LAMBAYEQUE,2019,CHOQUE Y FUGA,429
LAMBAYEQUE,2019,VOLCADURA,27
LAMBAYEQUE,2019,CAIDA DE PASAJERO,50
LAMBAYEQUE,2019,INCENDIO,6
LAMBAYEQUE,2019,DESPISTE,475
LAMBAYEQUE,2019,CHOQUE Y ATROPELLO,37
LAMBAYEQUE,2019,DESPISTE Y VOLCADURA,28
LAMBAYEQUE,2019,COLISIÓN Y FUGA,1
LAMBAYEQUE,2019,COLISIÓN,6
LAMBAYEQUE,2019,OTRO,420
LAMBAYEQUE,2020,ATROPELLO,234
LAMBAYEQUE,2020,ATROPELLO Y FUGA,57
LAMBAYEQUE,2020,CHOQUE,976
LAMBAYEQUE,2020,CHOQUE Y FUGA,241
LAMBAYEQUE,2020,VOLCADURA,18
LAMBAYEQUE,2020,CAIDA DE PASAJERO,21
LAMBAYEQUE,2020,INCENDIO,0
LAMBAYEQUE,2020,DESPISTE,368
LAMBAYEQUE,2020,CHOQUE Y ATROPELLO,30
LAMBAYEQUE,2020,DESPISTE Y VOLCADURA,18
LAMBAYEQUE,2020,COLISIÓN Y FUGA,0
LAMBAYEQUE,2020,COLISIÓN,14
LAMBAYEQUE,2020,OTRO,286
LAMBAYEQUE,2021,ATROPELLO,246
LAMBAYEQUE,2021,ATROPELLO Y FUGA,47
LAMBAYEQUE,2021,CHOQUE,1275
LAMBAYEQUE,2021,CHOQUE Y FUGA,237
LAMBAYEQUE,2021,VOLCADURA,17
LAMBAYEQUE,2021,CAIDA DE PASAJERO,19
LAMBAYEQUE,2021,INCENDIO,0
LAMBAYEQUE,2021,DESPISTE,436
LAMBAYEQUE,2021,CHOQUE Y ATROPELLO,23
LAMBAYEQUE,2021,DESPISTE Y VOLCADURA,24
LAMBAYEQUE,2021,COLISIÓN Y FUGA,8
LAMBAYEQUE,2021,COLISIÓN,0
LAMBAYEQUE,2021,OTRO,210
LAMBAYEQUE,2022,ATROPELLO,338
LAMBAYEQUE,2022,ATROPELLO Y FUGA,69
LAMBAYEQUE,2022,CHOQUE,1673
LAMBAYEQUE,2022,CHOQUE Y FUGA,335
LAMBAYEQUE,2022,VOLCADURA,27
LAMBAYEQUE,2022,CAIDA DE PASAJERO,13
LAMBAYEQUE,2022,INCENDIO,0
LAMBAYEQUE,2022,DESPISTE,447
LAMBAYEQUE,2022,CHOQUE Y ATROPELLO,71
LAMBAYEQUE,2022,DESPISTE Y VOLCADURA,27
LAMBAYEQUE,2022,COLISIÓN Y FUGA,1
LAMBAYEQUE,2022,COLISIÓN,5
LAMBAYEQUE,2022,OTRO,131
LAMBAYEQUE,2023,ATROPELLO,355
LAMBAYEQUE,2023,ATROPELLO Y FUGA,81
LAMBAYEQUE,2023,CHOQUE,1510
LAMBAYEQUE,2023,CHOQUE Y FUGA,342
LAMBAYEQUE,2023,VOLCADURA,42
LAMBAYEQUE,2023,CAIDA DE PASAJERO,14
LAMBAYEQUE,2023,INCENDIO,1
LAMBAYEQUE,2023,DESPISTE,434
LAMBAYEQUE,2023,CHOQUE Y ATROPELLO,20
LAMBAYEQUE,2023,DESPISTE Y VOLCADURA,15
LAMBAYEQUE,2023,COLISIÓN Y FUGA,5
LAMBAYEQUE,2023,COLISIÓN,0
LAMBAYEQUE,2023,OTRO,149
LAMBAYEQUE,2024,ATROPELLO,419
LAMBAYEQUE,2024,ATROPELLO Y FUGA,95
LAMBAYEQUE,2024,CHOQUE,1684
LAMBAYEQUE,2024,CHOQUE Y FUGA,451
LAMBAYEQUE,2024,VOLCADURA,41
LAMBAYEQUE,2024,CAIDA DE PASAJERO,30
LAMBAYEQUE,2024,INCENDIO,3
LAMBAYEQUE,2024,DESPISTE,457
LAMBAYEQUE,2024,CHOQUE Y ATROPELLO,44
LAMBAYEQUE,2024,DESPISTE Y VOLCADURA,7
LAMBAYEQUE,2024,COLISIÓN Y FUGA,1
LAMBAYEQUE,2024,COLISIÓN,4
LAMBAYEQUE,2024,OTRO,288
LIMA,2008,ATROPELLO,11484
LIMA,2008,ATROPELLO Y FUGA,2711
LIMA,2008,CHOQUE,22532
LIMA,2008,CHOQUE Y FUGA,7927
LIMA,2008,VOLCADURA,1099
LIMA,2008,CAIDA DE PASAJERO,1933
LIMA,2008,INCENDIO,260
LIMA,2008,OTRO,4738
LIMA,2009,ATROPELLO,11041
LIMA,2009,ATROPELLO Y FUGA,2410
LIMA,2009,CHOQUE,24062
LIMA,2009,CHOQUE Y FUGA,8510
LIMA,2009,VOLCADURA,902
LIMA,2009,CAIDA DE PASAJERO,1724
LIMA,2009,INCENDIO,121
LIMA,2009,OTRO,4146
LIMA,2010,ATROPELLO,9266
LIMA,2010,ATROPELLO Y FUGA,2111
LIMA,2010,CHOQUE,25422
LIMA,2010,CHOQUE Y FUGA,7126
LIMA,2010,VOLCADURA,824
LIMA,2010,CAIDA DE PASAJERO,1762
LIMA,2010,INCENDIO,82
LIMA,2010,DESPISTE,2
LIMA,2010,OTRO,3925
LIMA,2011,ATROPELLO,8357
LIMA,2011,ATROPELLO Y FUGA,2214
LIMA,2011,CHOQUE,25265
LIMA,2011,CHOQUE Y FUGA,6959
LIMA,2011,VOLCADURA,888
LIMA,2011,CAIDA DE PASAJERO,1601
LIMA,2011,INCENDIO,50
LIMA,2011,DESPISTE,0
LIMA,2011,OTRO,4543
LIMA,2012,ATROPELLO,8500
LIMA,2012,ATROPELLO Y FUGA,1877
LIMA,2012,CHOQUE,25572
LIMA,2012,CHOQUE Y FUGA,7497
LIMA,2012,VOLCADURA,952
LIMA,2012,CAIDA DE PASAJERO,1658
LIMA,2012,INCENDIO,169
LIMA,2012,DESPISTE,0
LIMA,2012,OTRO,6356
LIMA,2013,ATROPELLO,8460
LIMA,2013,ATROPELLO Y FUGA,1872
LIMA,2013,CHOQUE,27591
LIMA,2013,CHOQUE Y FUGA,8019
LIMA,2013,VOLCADURA,1029
LIMA,2013,CAIDA DE PASAJERO,1671
LIMA,2013,INCENDIO,111
LIMA,2013,DESPISTE,0
LIMA,2013,OTRO,5609
LIMA,2014,ATROPELLO,8035
LIMA,2014,ATROPELLO Y FUGA,1333
LIMA,2014,CHOQUE,26690
LIMA,2014,CHOQUE Y FUGA,7923
LIMA,2014,VOLCADURA,688
LIMA,2014,CAIDA DE PASAJERO,1869
LIMA,2014,INCENDIO,89
LIMA,2014,DESPISTE,2825
LIMA,2014,OTRO,4472
LIMA,2015,ATROPELLO,7509
LIMA,2015,ATROPELLO Y FUGA,1161
LIMA,2015,CHOQUE,27137
LIMA,2015,CHOQUE Y FUGA,7770
LIMA,2015,VOLCADURA,548
LIMA,2015,CAIDA DE PASAJERO,1638
LIMA,2015,INCENDIO,88
LIMA,2015,DESPISTE,3652
LIMA,2015,DESPISTE Y VOLCADURA,789
LIMA,2015,COLISION,119
LIMA,2015,CHOQUE Y ATROPELLO,613
LIMA,2015,OTRO,2281
LIMA,2016,ATROPELLO,6735
LIMA,2016,ATROPELLO Y FUGA,1230
LIMA,2016,CHOQUE,24129
LIMA,2016,CHOQUE Y FUGA,7641
LIMA,2016,VOLCADURA,513
LIMA,2016,CAIDA DE PASAJERO,1503
LIMA,2016,INCENDIO,61
LIMA,2016,DESPISTE,3323
LIMA,2016,CHOQUE Y ATROPELLO,1058
LIMA,2016,DESPISTE Y VOLCADURA,640
LIMA,2016,COLISION,116
LIMA,2016,OTRO,2355
LIMA,2017,ATROPELLO,7121
LIMA,2017,ATROPELLO Y FUGA,1165
LIMA,2017,CHOQUE,22619
LIMA,2017,CHOQUE Y FUGA,7086
LIMA,2017,VOLCADURA,564
LIMA,2017,CAIDA DE PASAJERO,1556
LIMA,2017,INCENDIO,38
LIMA,2017,DESPISTE,3630
LIMA,2017,CHOQUE Y ATROPELLO,733
LIMA,2017,DESPISTE Y VOLCADURA,529
LIMA,2017,COLISIÓN,167
LIMA,2017,OTRO,4000
LIMA,2018,ATROPELLO,7252
LIMA,2018,ATROPELLO Y FUGA,1258
LIMA,2018,CHOQUE,21197
LIMA,2018,CHOQUE Y FUGA,6563
LIMA,2018,VOLCADURA,643
LIMA,2018,CAIDA DE PASAJERO,1475
LIMA,2018,INCENDIO,66
LIMA,2018,DESPISTE,4097
LIMA,2018,CHOQUE Y ATROPELLO,867
LIMA,2018,DESPISTE Y VOLCADURA,431
LIMA,2018,COLISIÓN Y FUGA,158
LIMA,2018,COLISIÓN,86
LIMA,2018,OTRO,5243
LIMA,2019,ATROPELLO,7135
LIMA,2019,ATROPELLO Y FUGA,1481
LIMA,2019,CHOQUE,20192
LIMA,2019,CHOQUE Y FUGA,6650
LIMA,2019,VOLCADURA,806
LIMA,2019,CAIDA DE PASAJERO,1592
LIMA,2019,INCENDIO,70
LIMA,2019,DESPISTE,4560
LIMA,2019,CHOQUE Y ATROPELLO,875
LIMA,2019,DESPISTE Y VOLCADURA,475
LIMA,2019,COLISIÓN Y FUGA,248
LIMA,2019,COLISIÓN,88
LIMA,2019,OTRO,5660
LIMA,2020,ATROPELLO,3427
LIMA,2020,ATROPELLO Y FUGA,725
LIMA,2020,CHOQUE,12313
LIMA,2020,CHOQUE Y FUGA,3566
LIMA,2020,VOLCADURA,542
LIMA,2020,CAIDA DE PASAJERO,652
LIMA,2020,INCENDIO,65
LIMA,2020,DESPISTE,3369
LIMA,2020,CHOQUE Y ATROPELLO,694
LIMA,2020,DESPISTE Y VOLCADURA,313
LIMA,2020,COLISIÓN Y FUGA,100
LIMA,2020,COLISIÓN,41
LIMA,2020,OTRO,3378
LIMA,2021,ATROPELLO,3635
LIMA,2021,ATROPELLO Y FUGA,683
LIMA,2021,CHOQUE,15221
LIMA,2021,CHOQUE Y FUGA,4223
LIMA,2021,VOLCADURA,778
LIMA,2021,CAIDA DE PASAJERO,656
LIMA,2021,INCENDIO,83
LIMA,2021,DESPISTE,5133
LIMA,2021,CHOQUE Y ATROPELLO,978
LIMA,2021,DESPISTE Y VOLCADURA,339
LIMA,2021,COLISIÓN Y FUGA,37
LIMA,2021,COLISIÓN,50
LIMA,2021,OTRO,4032
LIMA,2022,ATROPELLO,4504
LIMA,2022,ATROPELLO Y FUGA,923
LIMA,2022,CHOQUE,17218
LIMA,2022,CHOQUE Y FUGA,5034
LIMA,2022,VOLCADURA,686
LIMA,2022,CAIDA DE PASAJERO,968
LIMA,2022,INCENDIO,65
LIMA,2022,DESPISTE,5151
LIMA,2022,CHOQUE Y ATROPELLO,1091
LIMA,2022,DESPISTE Y VOLCADURA,336
LIMA,2022,COLISIÓN Y FUGA,171
LIMA,2022,COLISIÓN,320
LIMA,2022,OTRO,4644
LIMA,2023,ATROPELLO,4936
LIMA,2023,ATROPELLO Y FUGA,1170
LIMA,2023,CHOQUE,19381
LIMA,2023,CHOQUE Y FUGA,6119
LIMA,2023,VOLCADURA,809
LIMA,2023,CAIDA DE PASAJERO,1047
LIMA,2023,INCENDIO,44
LIMA,2023,DESPISTE,5542
LIMA,2023,CHOQUE Y ATROPELLO,1105
LIMA,2023,DESPISTE Y VOLCADURA,286
LIMA,2023,COLISIÓN Y FUGA,30
LIMA,2023,COLISIÓN,81
LIMA,2023,OTRO,4445
LIMA,2024,ATROPELLO,4830
LIMA,2024,ATROPELLO Y FUGA,1309
LIMA,2024,CHOQUE,18976
LIMA,2024,CHOQUE Y FUGA,6027
LIMA,2024,VOLCADURA,760
LIMA,2024,CAIDA DE PASAJERO,1033
LIMA,2024,INCENDIO,79
LIMA,2024,DESPISTE,5339
LIMA,2024,CHOQUE Y ATROPELLO,659
LIMA,2024,DESPISTE Y VOLCADURA,216
LIMA,2024,COLISIÓN Y FUGA,278
LIMA,2024,COLISIÓN,63
LIMA,2024,OTRO,4217
LORETO,2008,ATROPELLO,225
LORETO,2008,ATROPELLO Y FUGA,118
LORETO,2008,CHOQUE,479
LORETO,2008,CHOQUE Y FUGA,164
LORETO,2008,VOLCADURA,16
LORETO,2008,CAIDA DE PASAJERO,24
LORETO,2008,INCENDIO,6
LORETO,2008,OTRO,49
LORETO,2009,ATROPELLO,215
LORETO,2009,ATROPELLO Y FUGA,104
LORETO,2009,CHOQUE,491
LORETO,2009,CHOQUE Y FUGA,157
LORETO,2009,VOLCADURA,19
LORETO,2009,CAIDA DE PASAJERO,9
LORETO,2009,INCENDIO,0
LORETO,2009,OTRO,97
LORETO,2010,ATROPELLO,223
LORETO,2010,ATROPELLO Y FUGA,121
LORETO,2010,CHOQUE,396
LORETO,2010,CHOQUE Y FUGA,171
LORETO,2010,VOLCADURA,17
LORETO,2010,CAIDA DE PASAJERO,11
LORETO,2010,INCENDIO,3
LORETO,2010,DESPISTE,106
LORETO,2010,OTRO,30
LORETO,2011,ATROPELLO,169
LORETO,2011,ATROPELLO Y FUGA,112
LORETO,2011,CHOQUE,290
LORETO,2011,CHOQUE Y FUGA,118
LORETO,2011,VOLCADURA,23
LORETO,2011,CAIDA DE PASAJERO,18
LORETO,2011,INCENDIO,1
LORETO,2011,DESPISTE,68
LORETO,2011,OTRO,21
LORETO,2012,ATROPELLO,53
LORETO,2012,ATROPELLO Y FUGA,19
LORETO,2012,CHOQUE,173
LORETO,2012,CHOQUE Y FUGA,96
LORETO,2012,VOLCADURA,13
LORETO,2012,CAIDA DE PASAJERO,3
LORETO,2012,INCENDIO,0
LORETO,2012,DESPISTE,80
LORETO,2012,OTRO,32
LORETO,2013,ATROPELLO,53
LORETO,2013,ATROPELLO Y FUGA,11
LORETO,2013,CHOQUE,128
LORETO,2013,CHOQUE Y FUGA,25
LORETO,2013,VOLCADURA,1
LORETO,2013,CAIDA DE PASAJERO,1
LORETO,2013,INCENDIO,3
LORETO,2013,DESPISTE,43
LORETO,2013,OTRO,0
LORETO,2014,ATROPELLO,38
LORETO,2014,ATROPELLO Y FUGA,23
LORETO,2014,CHOQUE,246
LORETO,2014,CHOQUE Y FUGA,21
LORETO,2014,VOLCADURA,0
LORETO,2014,CAIDA DE PASAJERO,3
LORETO,2014,INCENDIO,0
LORETO,2014,DESPISTE,65
LORETO,2014,OTRO,14
LORETO,2015,ATROPELLO,49
LORETO,2015,ATROPELLO Y FUGA,8
LORETO,2015,CHOQUE,230
LORETO,2015,CHOQUE Y FUGA,16
LORETO,2015,VOLCADURA,2
LORETO,2015,CAIDA DE PASAJERO,0
LORETO,2015,INCENDIO,0
LORETO,2015,DESPISTE,85
LORETO,2015,DESPISTE Y VOLCADURA,3
LORETO,2015,COLISION,0
LORETO,2015,CHOQUE Y ATROPELLO,0
LORETO,2015,OTRO,1
LORETO,2016,ATROPELLO,51
LORETO,2016,ATROPELLO Y FUGA,23
LORETO,2016,CHOQUE,181
LORETO,2016,CHOQUE Y FUGA,33
LORETO,2016,VOLCADURA,0
LORETO,2016,CAIDA DE PASAJERO,0
LORETO,2016,INCENDIO,0
LORETO,2016,DESPISTE,67
LORETO,2016,CHOQUE Y ATROPELLO,1
LORETO,2016,DESPISTE Y VOLCADURA,2
LORETO,2016,COLISION,0
LORETO,2016,OTRO,1
LORETO,2017,ATROPELLO,39
LORETO,2017,ATROPELLO Y FUGA,3
LORETO,2017,CHOQUE,280
LORETO,2017,CHOQUE Y FUGA,13
LORETO,2017,VOLCADURA,0
LORETO,2017,CAIDA DE PASAJERO,3
LORETO,2017,INCENDIO,0
LORETO,2017,DESPISTE,88
LORETO,2017,CHOQUE Y ATROPELLO,3
LORETO,2017,DESPISTE Y VOLCADURA,11
LORETO,2017,COLISIÓN,0
LORETO,2017,OTRO,2
LORETO,2018,ATROPELLO,22
LORETO,2018,ATROPELLO Y FUGA,4
LORETO,2018,CHOQUE,180
LORETO,2018,CHOQUE Y FUGA,8
LORETO,2018,VOLCADURA,1
LORETO,2018,CAIDA DE PASAJERO,5
LORETO,2018,INCENDIO,0
LORETO,2018,DESPISTE,48
LORETO,2018,CHOQUE Y ATROPELLO,7
LORETO,2018,DESPISTE Y VOLCADURA,2
LORETO,2018,COLISIÓN Y FUGA,0
LORETO,2018,COLISIÓN,1
LORETO,2018,OTRO,1
LORETO,2019,ATROPELLO,61
LORETO,2019,ATROPELLO Y FUGA,3
LORETO,2019,CHOQUE,187
LORETO,2019,CHOQUE Y FUGA,17
LORETO,2019,VOLCADURA,3
LORETO,2019,CAIDA DE PASAJERO,1
LORETO,2019,INCENDIO,2
LORETO,2019,DESPISTE,51
LORETO,2019,CHOQUE Y ATROPELLO,6
LORETO,2019,DESPISTE Y VOLCADURA,0
LORETO,2019,COLISIÓN Y FUGA,0
LORETO,2019,COLISIÓN,0
LORETO,2019,OTRO,4
LORETO,2020,ATROPELLO,29
LORETO,2020,ATROPELLO Y FUGA,5
LORETO,2020,CHOQUE,102
LORETO,2020,CHOQUE Y FUGA,20
LORETO,2020,VOLCADURA,5
LORETO,2020,CAIDA DE PASAJERO,2
LORETO,2020,INCENDIO,0
LORETO,2020,DESPISTE,33
LORETO,2020,CHOQUE Y ATROPELLO,14
LORETO,2020,DESPISTE Y VOLCADURA,0
LORETO,2020,COLISIÓN Y FUGA,0
LORETO,2020,COLISIÓN,1
LORETO,2020,OTRO,0
LORETO,2021,ATROPELLO,27
LORETO,2021,ATROPELLO Y FUGA,3
LORETO,2021,CHOQUE,85
LORETO,2021,CHOQUE Y FUGA,12
LORETO,2021,VOLCADURA,2
LORETO,2021,CAIDA DE PASAJERO,0
LORETO,2021,INCENDIO,0
LORETO,2021,DESPISTE,29
LORETO,2021,CHOQUE Y ATROPELLO,0
LORETO,2021,DESPISTE Y VOLCADURA,11
LORETO,2021,COLISIÓN Y FUGA,0
LORETO,2021,COLISIÓN,0
LORETO,2021,OTRO,5
LORETO,2022,ATROPELLO,23
LORETO,2022,ATROPELLO Y FUGA,7
LORETO,2022,CHOQUE,79
LORETO,2022,CHOQUE Y FUGA,21
LORETO,2022,VOLCADURA,4
LORETO,2022,CAIDA DE PASAJERO,0
LORETO,2022,INCENDIO,0
LORETO,2022,DESPISTE,19
LORETO,2022,CHOQUE Y ATROPELLO,2
LORETO,2022,DESPISTE Y VOLCADURA,1
LORETO,2022,COLISIÓN Y FUGA,0
LORETO,2022,COLISIÓN,0
LORETO,2022,OTRO,10
LORETO,2023,ATROPELLO,39
LORETO,2023,ATROPELLO Y FUGA,3
LORETO,2023,CHOQUE,103
LORETO,2023,CHOQUE Y FUGA,21
LORETO,2023,VOLCADURA,8
LORETO,2023,CAIDA DE PASAJERO,2
LORETO,2023,INCENDIO,0
LORETO,2023,DESPISTE,45
LORETO,2023,CHOQUE Y ATROPELLO,1
LORETO,2023,DESPISTE Y VOLCADURA,0
LORETO,2023,COLISIÓN Y FUGA,0
LORETO,2023,COLISIÓN,0
LORETO,2023,OTRO,10
LORETO,2024,ATROPELLO,47
LORETO,2024,ATROPELLO Y FUGA,8
LORETO,2024,CHOQUE,165
LORETO,2024,CHOQUE Y FUGA,20
LORETO,2024,VOLCADURA,13
LORETO,2024,CAIDA DE PASAJERO,1
LORETO,2024,INCENDIO,0
LORETO,2024,DESPISTE,37
LORETO,2024,CHOQUE Y ATROPELLO,1
LORETO,2024,DESPISTE Y VOLCADURA,0
LORETO,2024,COLISIÓN Y FUGA,0
LORETO,2024,COLISIÓN,0
LORETO,2024,OTRO,15
MADRE DE DIOS,2008,ATROPELLO,32
MADRE DE DIOS,2008,ATROPELLO Y FUGA,13
MADRE DE DIOS,2008,CHOQUE,18
MADRE DE DIOS,2008,CHOQUE Y FUGA,3
MADRE DE DIOS,2008,VOLCADURA,4
MADRE DE DIOS,2008,CAIDA DE PASAJERO,27
MADRE DE DIOS,2008,INCENDIO,11
MADRE DE DIOS,2008,OTRO,4
MADRE DE DIOS,2009,ATROPELLO,15
MADRE DE DIOS,2009,ATROPELLO Y FUGA,1
MADRE DE DIOS,2009,CHOQUE,28
MADRE DE DIOS,2009,CHOQUE Y FUGA,5
MADRE DE DIOS,2009,VOLCADURA,4
MADRE DE DIOS,2009,CAIDA DE PASAJERO,7
MADRE DE DIOS,2009,INCENDIO,8
MADRE DE DIOS,2009,OTRO,8
MADRE DE DIOS,2010,ATROPELLO,8
MADRE DE DIOS,2010,ATROPELLO Y FUGA,4
MADRE DE DIOS,2010,CHOQUE,26
MADRE DE DIOS,2010,CHOQUE Y FUGA,4
MADRE DE DIOS,2010,VOLCADURA,2
MADRE DE DIOS,2010,CAIDA DE PASAJERO,0
MADRE DE DIOS,2010,INCENDIO,0
MADRE DE DIOS,2010,DESPISTE,0
MADRE DE DIOS,2010,OTRO,15
MADRE DE DIOS,2011,ATROPELLO,8
MADRE DE DIOS,2011,ATROPELLO Y FUGA,2
MADRE DE DIOS,2011,CHOQUE,38
MADRE DE DIOS,2011,CHOQUE Y FUGA,2
MADRE DE DIOS,2011,VOLCADURA,5
MADRE DE DIOS,2011,CAIDA DE PASAJERO,1
MADRE DE DIOS,2011,INCENDIO,0
MADRE DE DIOS,2011,DESPISTE,0
MADRE DE DIOS,2011,OTRO,24
MADRE DE DIOS,2012,ATROPELLO,7
MADRE DE DIOS,2012,ATROPELLO Y FUGA,1
MADRE DE DIOS,2012,CHOQUE,86
MADRE DE DIOS,2012,CHOQUE Y FUGA,0
MADRE DE DIOS,2012,VOLCADURA,5
MADRE DE DIOS,2012,CAIDA DE PASAJERO,0
MADRE DE DIOS,2012,INCENDIO,0
MADRE DE DIOS,2012,DESPISTE,0
MADRE DE DIOS,2012,OTRO,49
MADRE DE DIOS,2013,ATROPELLO,112
MADRE DE DIOS,2013,ATROPELLO Y FUGA,7
MADRE DE DIOS,2013,CHOQUE,271
MADRE DE DIOS,2013,CHOQUE Y FUGA,7
MADRE DE DIOS,2013,VOLCADURA,15
MADRE DE DIOS,2013,CAIDA DE PASAJERO,0
MADRE DE DIOS,2013,INCENDIO,0
MADRE DE DIOS,2013,DESPISTE,0
MADRE DE DIOS,2013,OTRO,67
MADRE DE DIOS,2014,ATROPELLO,60
MADRE DE DIOS,2014,ATROPELLO Y FUGA,9
MADRE DE DIOS,2014,CHOQUE,275
MADRE DE DIOS,2014,CHOQUE Y FUGA,9
MADRE DE DIOS,2014,VOLCADURA,13
MADRE DE DIOS,2014,CAIDA DE PASAJERO,6
MADRE DE DIOS,2014,INCENDIO,0
MADRE DE DIOS,2014,DESPISTE,73
MADRE DE DIOS,2014,OTRO,65
MADRE DE DIOS,2015,ATROPELLO,67
MADRE DE DIOS,2015,ATROPELLO Y FUGA,4
MADRE DE DIOS,2015,CHOQUE,266
MADRE DE DIOS,2015,CHOQUE Y FUGA,15
MADRE DE DIOS,2015,VOLCADURA,3
MADRE DE DIOS,2015,CAIDA DE PASAJERO,8
MADRE DE DIOS,2015,INCENDIO,1
MADRE DE DIOS,2015,DESPISTE,110
MADRE DE DIOS,2015,DESPISTE Y VOLCADURA,5
MADRE DE DIOS,2015,COLISION,4
MADRE DE DIOS,2015,CHOQUE Y ATROPELLO,0
MADRE DE DIOS,2015,OTRO,5
MADRE DE DIOS,2016,ATROPELLO,72
MADRE DE DIOS,2016,ATROPELLO Y FUGA,4
MADRE DE DIOS,2016,CHOQUE,316
MADRE DE DIOS,2016,CHOQUE Y FUGA,32
MADRE DE DIOS,2016,VOLCADURA,3
MADRE DE DIOS,2016,CAIDA DE PASAJERO,8
MADRE DE DIOS,2016,INCENDIO,0
MADRE DE DIOS,2016,DESPISTE,151
MADRE DE DIOS,2016,CHOQUE Y ATROPELLO,3
MADRE DE DIOS,2016,DESPISTE Y VOLCADURA,14
MADRE DE DIOS,2016,COLISION,0
MADRE DE DIOS,2016,OTRO,5
MADRE DE DIOS,2017,ATROPELLO,44
MADRE DE DIOS,2017,ATROPELLO Y FUGA,4
MADRE DE DIOS,2017,CHOQUE,252
MADRE DE DIOS,2017,CHOQUE Y FUGA,17
MADRE DE DIOS,2017,VOLCADURA,7
MADRE DE DIOS,2017,CAIDA DE PASAJERO,0
MADRE DE DIOS,2017,INCENDIO,1
MADRE DE DIOS,2017,DESPISTE,261
