departamento,anio,tipo_vehiculo,vehiculos
PASCO,2016,OTRO,1
PASCO,2017,AUTOMOVIL,55
PASCO,2017,STATION WAGON,6
PASCO,2017,CAMIONETA PICKUP,22
PASCO,2017,CAMIONETA RURAL,12
PASCO,2017,CAMIONETA PANEL,0
PASCO,2017,OMNIBUS,6
PASCO,2017,CAMION,14
PASCO,2017,REMOLCADOR,6
PASCO,2017,REMOLQUE Y SEMIREMOLQUE,0
PASCO,2017,VEHÍCULO NO IDENTIFICADO,3
PASCO,2017,MOTO,18
PASCO,2017,MOTOKAR,3
PASCO,2017,TRICICLO,0
PASCO,2017,FURGONETA,0
PASCO,2017,BICICLETA,0
PASCO,2017,VEHÍCULO IDENTIFICADO,0
PASCO,2017,OTRO,3
PASCO,2018,AUTOMOVIL,105
PASCO,2018,STATION WAGON,4
PASCO,2018,CAMIONETA PICKUP,39
PASCO,2018,CAMIONETA RURAL,26
PASCO,2018,CAMIONETA PANEL,2
PASCO,2018,OMNIBUS,5
PASCO,2018,CAMION,18
PASCO,2018,REMOLCADOR,3
PASCO,2018,REMOLQUE Y SEMIREMOLQUE,3
PASCO,2018,VEHÍCULO NO IDENTIFICADO,1
PASCO,2018,OTROS,14
PASCO,2018,MOTO,86
PASCO,2018,MOTOKAR,46
PASCO,2018,TRICICLO,0
PASCO,2018,FURGONETA,1
PASCO,2018,BICICLETA,1
PASCO,2018,VEHÍCULO IDENTIFICADO,0
PASCO,2018,OTROS,8
PASCO,2019,AUTOMOVIL,284
PASCO,2019,STATION WAGON,52
PASCO,2019,CAMIONETA PICKUP,75
PASCO,2019,CAMIONETA RURAL,27
PASCO,2019,CAMIONETA PANEL,8
PASCO,2019,OMNIBUS,13
PASCO,2019,CAMION,61
PASCO,2019,REMOLCADOR,5
PASCO,2019,REMOLQUE Y SEMIREMOLQUE,0
PASCO,2019,VEHÍCULO NO IDENTIFICADO,8
PASCO,2019,OTROS,57
PASCO,2019,MOTO,133
PASCO,2019,MOTOKAR,66
PASCO,2019,TRICICLO,3
PASCO,2019,FURGONETA,2
PASCO,2019,BICICLETA,1
PASCO,2019,VEHÍCULO IDENTIFICADO,6
PASCO,2019,OTROS,25
PASCO,2020,AUTOMOVIL,162
PASCO,2020,STATION WAGON,12
PASCO,2020,CAMIONETA PICKUP,60
PASCO,2020,CAMIONETA RURAL,32
PASCO,2020,CAMIONETA PANEL,2
PASCO,2020,OMNIBUS,8
PASCO,2020,CAMION,37
PASCO,2020,REMOLCADOR,7
PASCO,2020,REMOLQUE Y SEMIREMOLQUE,4
PASCO,2020,VEHÍCULO NO IDENTIFICADO,1
PASCO,2020,OTROS,26
PASCO,2020,MOTO,83
PASCO,2020,MOTOKAR,42
PASCO,2020,TRICICLO,0
PASCO,2020,FURGONETA,1
PASCO,2020,BICICLETA,2
PASCO,2020,VEHÍCULO IDENTIFICADO,1
PASCO,2020,OTROS,6
PASCO,2021,AUTOMOVIL,127
PASCO,2021,STATION WAGON,13
PASCO,2021,CAMIONETA PICKUP,19
PASCO,2021,CAMIONETA RURAL,36
PASCO,2021,CAMIONETA PANEL,1
PASCO,2021,OMNIBUS,8
PASCO,2021,CAMION,13
PASCO,2021,REMOLCADOR,3
PASCO,2021,REMOLQUE Y SEMIREMOLQUE,0
PASCO,2021,VEHÍCULO NO IDENTIFICADO,0
PASCO,2021,OTROS,7
PASCO,2021,MOTO,123
PASCO,2021,MOTOKAR,58
PASCO,2021,TRICICLO,0
PASCO,2021,FURGONETA,11
PASCO,2021,BICICLETA,1
PASCO,2021,VEHÍCULO IDENTIFICADO,0
PASCO,2021,OTROS,8
PASCO,2022,AUTOMOVIL,128
PASCO,2022,STATION WAGON,3
PASCO,2022,CAMIONETA PICKUP,29
PASCO,2022,CAMIONETA RURAL,35
PASCO,2022,CAMIONETA PANEL,7
PASCO,2022,OMNIBUS,6
PASCO,2022,CAMION,28
PASCO,2022,REMOLCADOR,3
PASCO,2022,REMOLQUE Y SEMIREMOLQUE,5
PASCO,2022,VEHÍCULO NO IDENTIFICADO,5
PASCO,2022,OTROS,33
PASCO,2022,MOTO,119
PASCO,2022,MOTOKAR,57
PASCO,2022,TRICICLO,1
PASCO,2022,FURGONETA,0
PASCO,2022,BICICLETA,0
PASCO,2022,VEHÍCULO IDENTIFICADO,0
PASCO,2022,OTROS,10
PASCO,2023,AUTOMOVIL,115
PASCO,2023,STATION WAGON,0
PASCO,2023,CAMIONETA PICKUP,29
PASCO,2023,CAMIONETA RURAL,11
PASCO,2023,CAMIONETA PANEL,4
PASCO,2023,OMNIBUS,2
PASCO,2023,CAMION,14
PASCO,2023,REMOLCADOR,1
PASCO,2023,REMOLQUE Y SEMIREMOLQUE,1
PASCO,2023,VEHÍCULO NO IDENTIFICADO,0
PASCO,2023,OTROS,46
PASCO,2023,MOTO,150
PASCO,2023,MOTOKAR,47
PASCO,2023,TRICICLO,1
PASCO,2023,FURGONETA,1
PASCO,2023,BICICLETA,2
PASCO,2023,VEHÍCULO IDENTIFICADO,1
PASCO,2023,OTROS,6
PASCO,2024,AUTOMOVIL,156
PASCO,2024,STATION WAGON,2
PASCO,2024,CAMIONETA PICKUP,47
PASCO,2024,CAMIONETA RURAL,29
PASCO,2024,CAMIONETA PANEL,13
PASCO,2024,OMNIBUS,9
PASCO,2024,CAMION,28
PASCO,2024,REMOLCADOR,2
PASCO,2024,REMOLQUE Y SEMIREMOLQUE,0
PASCO,2024,VEHÍCULO NO IDENTIFICADO,0
PASCO,2024,OTROS,28
PASCO,2024,MOTO,142
PASCO,2024,MOTOKAR,29
PASCO,2024,TRICICLO,0
PASCO,2024,FURGONETA,1
PASCO,2024,BICICLETA,0
PASCO,2024,VEHÍCULO IDENTIFICADO,0
PASCO,2024,OTROS,9
PIURA,2008,AUTO,430
PIURA,2008,CAMIONETA,339
PIURA,2008,MICROBUS,161
PIURA,2008,OMNIBUS,59
PIURA,2008,CAMIÓN,104
PIURA,2008,TRAYLER,16
PIURA,2008,VOLQUETE,14
PIURA,2008,BICICLETA,38
PIURA,2008,FURGÓN,0
PIURA,2008,TRICICLO,26
PIURA,2008,MOTOKAR,542
PIURA,2008,MOTO,395
PIURA,2008,OTROS,52
PIURA,2009,AUTO,447
PIURA,2009,CAMIONETA,385
PIURA,2009,MICROBUS,83
PIURA,2009,OMNIBUS,55
PIURA,2009,CAMIÓN,79
PIURA,2009,TRAYLER,13
PIURA,2009,VOLQUETE,12
PIURA,2009,BICICLETA,33
PIURA,2009,FURGÓN,0
PIURA,2009,TRICICLO,7
PIURA,2009,MOTOKAR,697
PIURA,2009,MOTO,442
PIURA,2009,OTROS,37
PIURA,2010,AUTO,611
PIURA,2010,CAMIONETA,423
PIURA,2010,MICROBUS,64
PIURA,2010,OMNIBUS,93
PIURA,2010,CAMIÓN,97
PIURA,2010,TRAYLER,4
PIURA,2010,VOLQUETE,9
PIURA,2010,BICICLETA,58
PIURA,2010,FURGÓN,0
PIURA,2010,TRICICLO,28
PIURA,2010,MOTOKAR,874
PIURA,2010,MOTO,508
PIURA,2010,OTROS,3
PIURA,2011,AUTO,647
PIURA,2011,CAMIONETA,423
PIURA,2011,MICROBUS,69
PIURA,2011,OMNIBUS,64
PIURA,2011,CAMIÓN,90
PIURA,2011,TRAYLER,3
PIURA,2011,VOLQUETE,7
PIURA,2011,BICICLETA,43
PIURA,2011,FURGÓN,8
PIURA,2011,TRICICLO,25
PIURA,2011,MOTOKAR,802
PIURA,2011,MOTO,517
PIURA,2011,OTROS,15
PIURA,2012,AUTO,1158
PIURA,2012,CAMIONETA,529
PIURA,2012,MICROBUS,109
PIURA,2012,OMNIBUS,131
PIURA,2012,CAMIÓN,152
PIURA,2012,TRAYLER,44
PIURA,2012,VOLQUETE,53
PIURA,2012,BICICLETA,85
PIURA,2012,FURGÓN,37
PIURA,2012,TRICICLO,111
PIURA,2012,MOTOKAR,1517
PIURA,2012,MOTO,995
PIURA,2012,OTROS,225
PIURA,2013,AUTO,1224
PIURA,2013,CAMIONETA,708
PIURA,2013,MICROBUS,165
PIURA,2013,OMNIBUS,138
PIURA,2013,CAMIÓN,178
PIURA,2013,TRAYLER,43
PIURA,2013,VOLQUETE,67
PIURA,2013,BICICLETA,92
PIURA,2013,FURGÓN,112
PIURA,2013,TRICICLO,70
PIURA,2013,MOTOKAR,1904
PIURA,2013,MOTO,1376
PIURA,2013,OTROS,138
PIURA,2014,AUTO,1237
PIURA,2014,CAMIONETA,848
PIURA,2014,MICROBUS,340
PIURA,2014,OMNIBUS,156
PIURA,2014,CAMIÓN,214
PIURA,2014,TRAYLER,28
PIURA,2014,VOLQUETE,55
PIURA,2014,BICICLETA,70
PIURA,2014,FURGÓN,294
PIURA,2014,TRICICLO,38
PIURA,2014,MOTOKAR,1645
PIURA,2014,MOTO,996
PIURA,2014,OTROS,80
PIURA,2015,AUTOMOVIL,994
PIURA,2015,STATION WAGON,471
PIURA,2015,CAMIONETA PICKUP,408
PIURA,2015,CAMIONETA RURAL,285
PIURA,2015,CAMIONETA PANEL,118
PIURA,2015,OMNIBUS,191
PIURA,2015,CAMION,173
PIURA,2015,REMOLCADOR,29
PIURA,2015,REMOLQUE Y SEMIREMOLQUE,71
PIURA,2015,VEHÍCULO NO IDENTIFICADO,61
PIURA,2015,MOTO,1114
PIURA,2015,MOTOKAR,1454
PIURA,2015,TRICICLO,42
PIURA,2015,FURGONETA,233
PIURA,2015,BICICLETA,64
PIURA,2015,VEHÍCULO IDENTIFICADO,19
PIURA,2015,OTRO,18
PIURA,2016,AUTOMOVIL,1439
PIURA,2016,STATION WAGON,516
PIURA,2016,CAMIONETA PICKUP,408
PIURA,2016,CAMIONETA RURAL,253
PIURA,2016,CAMIONETA PANEL,85
PIURA,2016,OMNIBUS,162
PIURA,2016,CAMION,119
PIURA,2016,REMOLCADOR,24
PIURA,2016,REMOLQUE Y SEMIREMOLQUE,13
PIURA,2016,VEHÍCULO NO IDENTIFICADO,50
PIURA,2016,MOTO,1247
PIURA,2016,MOTOKAR,1153
PIURA,2016,TRICICLO,74
PIURA,2016,FURGONETA,95
PIURA,2016,BICICLETA,13
PIURA,2016,VEHÍCULO IDENTIFICADO,9
PIURA,2016,OTRO,31
PIURA,2017,AUTOMOVIL,666
PIURA,2017,STATION WAGON,186
PIURA,2017,CAMIONETA PICKUP,196
PIURA,2017,CAMIONETA RURAL,139
PIURA,2017,CAMIONETA PANEL,43
PIURA,2017,OMNIBUS,103
PIURA,2017,CAMION,60
PIURA,2017,REMOLCADOR,12
PIURA,2017,REMOLQUE Y SEMIREMOLQUE,5
PIURA,2017,VEHÍCULO NO IDENTIFICADO,37
PIURA,2017,MOTO,825
PIURA,2017,MOTOKAR,677
PIURA,2017,TRICICLO,5
PIURA,2017,FURGONETA,46
PIURA,2017,BICICLETA,6
PIURA,2017,VEHÍCULO IDENTIFICADO,9
PIURA,2017,OTRO,32
PIURA,2018,AUTOMOVIL,851
PIURA,2018,STATION WAGON,104
PIURA,2018,CAMIONETA PICKUP,135
PIURA,2018,CAMIONETA RURAL,123
PIURA,2018,CAMIONETA PANEL,16
PIURA,2018,OMNIBUS,76
PIURA,2018,CAMION,118
PIURA,2018,REMOLCADOR,35
PIURA,2018,REMOLQUE Y SEMIREMOLQUE,16
PIURA,2018,VEHÍCULO NO IDENTIFICADO,22
PIURA,2018,OTROS,69
PIURA,2018,MOTO,767
PIURA,2018,MOTOKAR,622
PIURA,2018,TRICICLO,9
PIURA,2018,FURGONETA,39
PIURA,2018,BICICLETA,8
PIURA,2018,VEHÍCULO IDENTIFICADO,19
PIURA,2018,OTROS,133
PIURA,2019,AUTOMOVIL,1679
PIURA,2019,STATION WAGON,204
PIURA,2019,CAMIONETA PICKUP,291
PIURA,2019,CAMIONETA RURAL,198
PIURA,2019,CAMIONETA PANEL,32
PIURA,2019,OMNIBUS,79
PIURA,2019,CAMION,138
PIURA,2019,REMOLCADOR,26
PIURA,2019,REMOLQUE Y SEMIREMOLQUE,23
PIURA,2019,VEHÍCULO NO IDENTIFICADO,130
PIURA,2019,OTROS,159
PIURA,2019,MOTO,1097
PIURA,2019,MOTOKAR,964
PIURA,2019,TRICICLO,50
PIURA,2019,FURGONETA,70
PIURA,2019,BICICLETA,21
PIURA,2019,VEHÍCULO IDENTIFICADO,75
PIURA,2019,OTROS,95
PIURA,2020,AUTOMOVIL,746
PIURA,2020,STATION WAGON,180
PIURA,2020,CAMIONETA PICKUP,248
PIURA,2020,CAMIONETA RURAL,177
PIURA,2020,CAMIONETA PANEL,35
PIURA,2020,OMNIBUS,103
PIURA,2020,CAMION,110
PIURA,2020,REMOLCADOR,21
PIURA,2020,REMOLQUE Y SEMIREMOLQUE,30
PIURA,2020,VEHÍCULO NO IDENTIFICADO,21
PIURA,2020,OTROS,88
PIURA,2020,MOTO,893
PIURA,2020,MOTOKAR,631
PIURA,2020,TRICICLO,2
PIURA,2020,FURGONETA,42
PIURA,2020,BICICLETA,29
PIURA,2020,VEHÍCULO IDENTIFICADO,10
PIURA,2020,OTROS,68
PIURA,2021,AUTOMOVIL,862
PIURA,2021,STATION WAGON,151
PIURA,2021,CAMIONETA PICKUP,327
PIURA,2021,CAMIONETA RURAL,174
PIURA,2021,CAMIONETA PANEL,33
PIURA,2021,OMNIBUS,75
PIURA,2021,CAMION,113
PIURA,2021,REMOLCADOR,24
PIURA,2021,REMOLQUE Y SEMIREMOLQUE,25
PIURA,2021,VEHÍCULO NO IDENTIFICADO,20
PIURA,2021,OTROS,69
PIURA,2021,MOTO,1509
PIURA,2021,MOTOKAR,966
PIURA,2021,TRICICLO,7
PIURA,2021,FURGONETA,41
PIURA,2021,BICICLETA,27
PIURA,2021,VEHÍCULO IDENTIFICADO,16
PIURA,2021,OTROS,54
PIURA,2022,AUTOMOVIL,1057
PIURA,2022,STATION WAGON,170
PIURA,2022,CAMIONETA PICKUP,349
PIURA,2022,CAMIONETA RURAL,199
PIURA,2022,CAMIONETA PANEL,73
PIURA,2022,OMNIBUS,70
PIURA,2022,CAMION,90
PIURA,2022,REMOLCADOR,19
PIURA,2022,REMOLQUE Y SEMIREMOLQUE,34
PIURA,2022,VEHÍCULO NO IDENTIFICADO,37
PIURA,2022,OTROS,125
PIURA,2022,MOTO,1655
PIURA,2022,MOTOKAR,1020
PIURA,2022,TRICICLO,6
PIURA,2022,FURGONETA,37
PIURA,2022,BICICLETA,35
PIURA,2022,VEHÍCULO IDENTIFICADO,8
PIURA,2022,OTROS,42
PIURA,2023,AUTOMOVIL,887
PIURA,2023,STATION WAGON,81
PIURA,2023,CAMIONETA PICKUP,238
PIURA,2023,CAMIONETA RURAL,130
PIURA,2023,CAMIONETA PANEL,41
PIURA,2023,OMNIBUS,87
PIURA,2023,CAMION,75
PIURA,2023,REMOLCADOR,14
PIURA,2023,REMOLQUE Y SEMIREMOLQUE,15
PIURA,2023,VEHÍCULO NO IDENTIFICADO,8
PIURA,2023,OTROS,126
PIURA,2023,MOTO,1359
PIURA,2023,MOTOKAR,801
PIURA,2023,TRICICLO,5
PIURA,2023,FURGONETA,47
PIURA,2023,BICICLETA,11
PIURA,2023,VEHÍCULO IDENTIFICADO,12
PIURA,2023,OTROS,88
PIURA,2024,AUTOMOVIL,871
PIURA,2024,STATION WAGON,86
PIURA,2024,CAMIONETA PICKUP,256
PIURA,2024,CAMIONETA RURAL,151
PIURA,2024,CAMIONETA PANEL,74
PIURA,2024,OMNIBUS,69
PIURA,2024,CAMION,74
PIURA,2024,REMOLCADOR,19
PIURA,2024,REMOLQUE Y SEMIREMOLQUE,14
PIURA,2024,VEHÍCULO NO IDENTIFICADO,17
PIURA,2024,OTROS,108
PIURA,2024,MOTO,1575
PIURA,2024,MOTOKAR,928
PIURA,2024,TRICICLO,4
PIURA,2024,FURGONETA,47
PIURA,2024,BICICLETA,16
PIURA,2024,VEHÍCULO IDENTIFICADO,13
PIURA,2024,OTROS,46
PUNO,2008,AUTO,268
PUNO,2008,CAMIONETA,166
PUNO,2008,MICROBUS,89
PUNO,2008,OMNIBUS,68
PUNO,2008,CAMIÓN,51
PUNO,2008,TRAYLER,19
PUNO,2008,VOLQUETE,12
PUNO,2008,BICICLETA,45
PUNO,2008,FURGÓN,4
PUNO,2008,TRICICLO,52
PUNO,2008,MOTOKAR,69
PUNO,2008,MOTO,33
PUNO,2008,OTROS,56
PUNO,2009,AUTO,276
PUNO,2009,CAMIONETA,203
PUNO,2009,MICROBUS,105
PUNO,2009,OMNIBUS,71
PUNO,2009,CAMIÓN,64
PUNO,2009,TRAYLER,16
PUNO,2009,VOLQUETE,18
PUNO,2009,BICICLETA,44
PUNO,2009,FURGÓN,8
PUNO,2009,TRICICLO,40
PUNO,2009,MOTOKAR,26
PUNO,2009,MOTO,22
PUNO,2009,OTROS,60
PUNO,2010,AUTO,297
PUNO,2010,CAMIONETA,326
PUNO,2010,MICROBUS,77
PUNO,2010,OMNIBUS,72
PUNO,2010,CAMIÓN,72
PUNO,2010,TRAYLER,18
PUNO,2010,VOLQUETE,12
PUNO,2010,BICICLETA,25
PUNO,2010,FURGÓN,5
PUNO,2010,TRICICLO,24
PUNO,2010,MOTOKAR,118
PUNO,2010,MOTO,77
PUNO,2010,OTROS,42
PUNO,2011,AUTO,441
PUNO,2011,CAMIONETA,398
PUNO,2011,MICROBUS,63
PUNO,2011,OMNIBUS,81
PUNO,2011,CAMIÓN,67
PUNO,2011,TRAYLER,26
PUNO,2011,VOLQUETE,24
PUNO,2011,BICICLETA,20
PUNO,2011,FURGÓN,4
PUNO,2011,TRICICLO,32
PUNO,2011,MOTOKAR,171
PUNO,2011,MOTO,125
PUNO,2011,OTROS,50
PUNO,2012,AUTO,345
PUNO,2012,CAMIONETA,314
PUNO,2012,MICROBUS,88
PUNO,2012,OMNIBUS,77
PUNO,2012,CAMIÓN,78
PUNO,2012,TRAYLER,38
PUNO,2012,VOLQUETE,24
PUNO,2012,BICICLETA,20
PUNO,2012,FURGÓN,2
PUNO,2012,TRICICLO,17
PUNO,2012,MOTOKAR,99
PUNO,2012,MOTO,57
PUNO,2012,OTROS,24
PUNO,2013,AUTO,393
PUNO,2013,CAMIONETA,365
PUNO,2013,MICROBUS,113
PUNO,2013,OMNIBUS,109
PUNO,2013,CAMIÓN,69
PUNO,2013,TRAYLER,14
PUNO,2013,VOLQUETE,13
PUNO,2013,BICICLETA,17
PUNO,2013,FURGÓN,2
PUNO,2013,TRICICLO,38
PUNO,2013,MOTOKAR,104
PUNO,2013,MOTO,127
PUNO,2013,OTROS,64
PUNO,2014,AUTO,287
PUNO,2014,CAMIONETA,357
PUNO,2014,MICROBUS,114
PUNO,2014,OMNIBUS,63
PUNO,2014,CAMIÓN,55
PUNO,2014,TRAYLER,29
PUNO,2014,VOLQUETE,14
PUNO,2014,BICICLETA,11
PUNO,2014,FURGÓN,0
PUNO,2014,TRICICLO,30
PUNO,2014,MOTOKAR,54
PUNO,2014,MOTO,142
PUNO,2014,OTROS,43
PUNO,2015,AUTOMOVIL,249
PUNO,2015,STATION WAGON,100
PUNO,2015,CAMIONETA PICKUP,185
PUNO,2015,CAMIONETA RURAL,197
PUNO,2015,CAMIONETA PANEL,12
PUNO,2015,OMNIBUS,62
PUNO,2015,CAMION,69
PUNO,2015,REMOLCADOR,30
PUNO,2015,REMOLQUE Y SEMIREMOLQUE,5
PUNO,2015,VEHÍCULO NO IDENTIFICADO,57
PUNO,2015,MOTO,119
PUNO,2015,MOTOKAR,62
PUNO,2015,TRICICLO,18
PUNO,2015,FURGONETA,0
PUNO,2015,BICICLETA,18
PUNO,2015,VEHÍCULO IDENTIFICADO,0
PUNO,2015,OTRO,18
PUNO,2016,AUTOMOVIL,227
PUNO,2016,STATION WAGON,75
PUNO,2016,CAMIONETA PICKUP,147
PUNO,2016,CAMIONETA RURAL,185
PUNO,2016,CAMIONETA PANEL,14
PUNO,2016,OMNIBUS,45
PUNO,2016,CAMION,77
PUNO,2016,REMOLCADOR,16
PUNO,2016,REMOLQUE Y SEMIREMOLQUE,1
PUNO,2016,VEHÍCULO NO IDENTIFICADO,52
PUNO,2016,MOTO,114
PUNO,2016,MOTOKAR,69
PUNO,2016,TRICICLO,6
PUNO,2016,FURGONETA,0
PUNO,2016,BICICLETA,11
PUNO,2016,VEHÍCULO IDENTIFICADO,0
PUNO,2016,OTRO,18
PUNO,2017,AUTOMOVIL,310
PUNO,2017,STATION WAGON,87
PUNO,2017,CAMIONETA PICKUP,162
PUNO,2017,CAMIONETA RURAL,191
PUNO,2017,CAMIONETA PANEL,23
PUNO,2017,OMNIBUS,51
PUNO,2017,CAMION,89
PUNO,2017,REMOLCADOR,40
PUNO,2017,REMOLQUE Y SEMIREMOLQUE,8
PUNO,2017,VEHÍCULO NO IDENTIFICADO,63
PUNO,2017,MOTO,160
PUNO,2017,MOTOKAR,103
PUNO,2017,TRICICLO,9
PUNO,2017,FURGONETA,0
PUNO,2017,BICICLETA,17
PUNO,2017,VEHÍCULO IDENTIFICADO,14
PUNO,2017,OTRO,22
PUNO,2018,AUTOMOVIL,438
PUNO,2018,STATION WAGON,76
PUNO,2018,CAMIONETA PICKUP,128
PUNO,2018,CAMIONETA RURAL,180
PUNO,2018,CAMIONETA PANEL,17
PUNO,2018,OMNIBUS,44
PUNO,2018,CAMION,47
PUNO,2018,REMOLCADOR,16
PUNO,2018,REMOLQUE Y SEMIREMOLQUE,13
PUNO,2018,VEHÍCULO NO IDENTIFICADO,18
PUNO,2018,OTROS,24
PUNO,2018,MOTO,158
PUNO,2018,MOTOKAR,90
PUNO,2018,TRICICLO,6
PUNO,2018,FURGONETA,0
PUNO,2018,BICICLETA,12
PUNO,2018,VEHÍCULO IDENTIFICADO,1
PUNO,2018,OTROS,28
PUNO,2019,AUTOMOVIL,523
PUNO,2019,STATION WAGON,60
PUNO,2019,CAMIONETA PICKUP,163
PUNO,2019,CAMIONETA RURAL,173
PUNO,2019,CAMIONETA PANEL,17
PUNO,2019,OMNIBUS,48
PUNO,2019,CAMION,67
PUNO,2019,REMOLCADOR,22
PUNO,2019,REMOLQUE Y SEMIREMOLQUE,8
PUNO,2019,VEHÍCULO NO IDENTIFICADO,12
PUNO,2019,OTROS,83
PUNO,2019,MOTO,146
PUNO,2019,MOTOKAR,92
PUNO,2019,TRICICLO,13
PUNO,2019,FURGONETA,3
PUNO,2019,BICICLETA,16
PUNO,2019,VEHÍCULO IDENTIFICADO,1
PUNO,2019,OTROS,50
PUNO,2020,AUTOMOVIL,270
PUNO,2020,STATION WAGON,21
PUNO,2020,CAMIONETA PICKUP,61
PUNO,2020,CAMIONETA RURAL,59
PUNO,2020,CAMIONETA PANEL,9
PUNO,2020,OMNIBUS,14
PUNO,2020,CAMION,32
PUNO,2020,REMOLCADOR,14
PUNO,2020,REMOLQUE Y SEMIREMOLQUE,6
PUNO,2020,VEHÍCULO NO IDENTIFICADO,15
PUNO,2020,OTROS,57
PUNO,2020,MOTO,159
PUNO,2020,MOTOKAR,23
PUNO,2020,TRICICLO,1
PUNO,2020,FURGONETA,0
PUNO,2020,BICICLETA,9
PUNO,2020,VEHÍCULO IDENTIFICADO,1
PUNO,2020,OTROS,29
PUNO,2021,AUTOMOVIL,624
PUNO,2021,STATION WAGON,44
PUNO,2021,CAMIONETA PICKUP,172
PUNO,2021,CAMIONETA RURAL,154
PUNO,2021,CAMIONETA PANEL,22
PUNO,2021,OMNIBUS,15
PUNO,2021,CAMION,69
PUNO,2021,REMOLCADOR,7
PUNO,2021,REMOLQUE Y SEMIREMOLQUE,13
PUNO,2021,VEHÍCULO NO IDENTIFICADO,12
PUNO,2021,OTROS,119
PUNO,2021,MOTO,261
PUNO,2021,MOTOKAR,54
PUNO,2021,TRICICLO,2
PUNO,2021,FURGONETA,0
PUNO,2021,BICICLETA,10
PUNO,2021,VEHÍCULO IDENTIFICADO,1
PUNO,2021,OTROS,43
PUNO,2022,AUTOMOVIL,697
PUNO,2022,STATION WAGON,55
PUNO,2022,CAMIONETA PICKUP,161
PUNO,2022,CAMIONETA RURAL,166
PUNO,2022,CAMIONETA PANEL,76
PUNO,2022,OMNIBUS,26
PUNO,2022,CAMION,95
PUNO,2022,REMOLCADOR,20
PUNO,2022,REMOLQUE Y SEMIREMOLQUE,5
PUNO,2022,VEHÍCULO NO IDENTIFICADO,27
PUNO,2022,OTROS,111
PUNO,2022,MOTO,273
PUNO,2022,MOTOKAR,70
PUNO,2022,TRICICLO,5
PUNO,2022,FURGONETA,0
PUNO,2022,BICICLETA,7
PUNO,2022,VEHÍCULO IDENTIFICADO,1
PUNO,2022,OTROS,26
PUNO,2023,AUTOMOVIL,475
PUNO,2023,STATION WAGON,31
PUNO,2023,CAMIONETA PICKUP,165
PUNO,2023,CAMIONETA RURAL,112
PUNO,2023,CAMIONETA PANEL,12
PUNO,2023,OMNIBUS,23
PUNO,2023,CAMION,67
PUNO,2023,REMOLCADOR,11
PUNO,2023,REMOLQUE Y SEMIREMOLQUE,12
PUNO,2023,VEHÍCULO NO IDENTIFICADO,28
PUNO,2023,OTROS,135
PUNO,2023,MOTO,272
PUNO,2023,MOTOKAR,41
PUNO,2023,TRICICLO,8
PUNO,2023,FURGONETA,2
PUNO,2023,BICICLETA,2
PUNO,2023,VEHÍCULO IDENTIFICADO,7
PUNO,2023,OTROS,38
PUNO,2024,AUTOMOVIL,638
PUNO,2024,STATION WAGON,88
PUNO,2024,CAMIONETA PICKUP,180
PUNO,2024,CAMIONETA RURAL,117
PUNO,2024,CAMIONETA PANEL,8
PUNO,2024,OMNIBUS,33
PUNO,2024,CAMION,65
PUNO,2024,REMOLCADOR,13
PUNO,2024,REMOLQUE Y SEMIREMOLQUE,18
PUNO,2024,VEHÍCULO NO IDENTIFICADO,21
PUNO,2024,OTROS,94
PUNO,2024,MOTO,240
PUNO,2024,MOTOKAR,60
PUNO,2024,TRICICLO,6
PUNO,2024,FURGONETA,4
PUNO,2024,BICICLETA,3
PUNO,2024,VEHÍCULO IDENTIFICADO,6
PUNO,2024,OTROS,27
SAN MARTIN,2008,AUTO,44
SAN MARTIN,2008,CAMIONETA,76
SAN MARTIN,2008,MICROBUS,1
SAN MARTIN,2008,OMNIBUS,11
SAN MARTIN,2008,CAMIÓN,22
SAN MARTIN,2008,TRAYLER,6
SAN MARTIN,2008,VOLQUETE,1
SAN MARTIN,2008,BICICLETA,5
SAN MARTIN,2008,FURGÓN,1
SAN MARTIN,2008,TRICICLO,1
SAN MARTIN,2008,MOTOKAR,241
SAN MARTIN,2008,MOTO,165
SAN MARTIN,2008,OTROS,11
SAN MARTIN,2009,AUTO,55
SAN MARTIN,2009,CAMIONETA,106
SAN MARTIN,2009,MICROBUS,1
SAN MARTIN,2009,OMNIBUS,13
SAN MARTIN,2009,CAMIÓN,29
SAN MARTIN,2009,TRAYLER,7
SAN MARTIN,2009,VOLQUETE,11
SAN MARTIN,2009,BICICLETA,4
SAN MARTIN,2009,FURGÓN,4
SAN MARTIN,2009,TRICICLO,3
SAN MARTIN,2009,MOTOKAR,226
SAN MARTIN,2009,MOTO,220
SAN MARTIN,2009,OTROS,10
SAN MARTIN,2010,AUTO,65
SAN MARTIN,2010,CAMIONETA,175
SAN MARTIN,2010,MICROBUS,4
SAN MARTIN,2010,OMNIBUS,16
SAN MARTIN,2010,CAMIÓN,34
SAN MARTIN,2010,TRAYLER,10
SAN MARTIN,2010,VOLQUETE,1
SAN MARTIN,2010,BICICLETA,1
SAN MARTIN,2010,FURGÓN,6
SAN MARTIN,2010,TRICICLO,8
SAN MARTIN,2010,MOTOKAR,381
SAN MARTIN,2010,MOTO,453
SAN MARTIN,2010,OTROS,13
SAN MARTIN,2011,AUTO,98
SAN MARTIN,2011,CAMIONETA,126
SAN MARTIN,2011,MICROBUS,1
